DATA_COLETA2,DATA_COLETA_PT,UF_COLETA,BA.1,BA.2,BA.4 ou BA.5,Delta,TOTAL,TOTAL_OMICRON,PORC_OMICRON_TOTAL,PORC_OMICRON_BA1,PORC_OMICRON_BA2,PORC_OMICRON_BA4_BA5,MV_PORC_OMICRON,MV_PORC_OMICRON_BA1,MV_PORC_OMICRON_BA2,MV_PORC_OMICRON_BA4_BA5,Estado
2022-03-23,23-03-2022,BA,4,2,0,0,6,6,100.0,66.7,33.3,0.0,100.0,60.0,32.9,7.1,Bahia
2022-03-24,24-03-2022,BA,1,1,0,0,2,2,100.0,50.0,50.0,0.0,100.0,48.1,30.5,21.4,Bahia
2022-03-29,29-03-2022,BA,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,40.5,23.8,35.7,Bahia
2022-07-05,05-07-2022,BA,0,1,1,0,2,2,100.0,0.0,50.0,50.0,100.0,31.0,26.2,42.9,Bahia
2022-07-06,06-07-2022,BA,0,0,3,0,3,3,100.0,0.0,0.0,100.0,100.0,21.4,21.4,57.1,Bahia
2022-07-07,07-07-2022,BA,0,0,1,0,1,1,100.0,0.0,0.0,100.0,100.0,14.3,17.9,67.9,Bahia
2022-07-08,08-07-2022,BA,0,1,1,0,2,2,100.0,0.0,50.0,50.0,100.0,0.0,17.9,82.1,Bahia
2022-07-10,10-07-2022,BA,0,0,1,0,1,1,100.0,0.0,0.0,100.0,100.0,0.0,10.7,89.3,Bahia
2022-07-11,11-07-2022,BA,0,1,3,0,4,4,100.0,0.0,25.0,75.0,100.0,0.0,15.5,84.5,Bahia
2022-07-12,12-07-2022,BA,0,0,2,0,2,2,100.0,0.0,0.0,100.0,100.0,0.0,29.8,70.2,Bahia
2022-07-13,13-07-2022,BA,0,0,4,0,4,4,100.0,0.0,0.0,100.0,100.0,0.0,22.6,77.4,Bahia
2022-07-14,14-07-2022,BA,0,2,4,0,6,6,100.0,0.0,33.3,66.7,100.0,0.0,22.6,77.4,Bahia
2022-07-15,15-07-2022,BA,0,1,0,0,1,1,100.0,0.0,100.0,0.0,100.0,0.0,19.0,81.0,Bahia
2022-07-18,18-07-2022,BA,0,0,2,0,2,2,100.0,0.0,0.0,100.0,100.0,0.0,19.0,81.0,Bahia
2022-07-19,19-07-2022,BA,0,0,2,0,2,2,100.0,0.0,0.0,100.0,100.0,0.0,19.0,81.0,Bahia
2022-07-20,20-07-2022,BA,0,0,2,0,2,2,100.0,0.0,0.0,100.0,100.0,0.0,14.3,85.7,Bahia
2022-07-21,21-07-2022,BA,0,0,1,0,1,1,100.0,0.0,0.0,100.0,100.0,0.0,7.1,92.9,Bahia
2022-07-25,25-07-2022,BA,0,0,2,0,2,2,100.0,0.0,0.0,100.0,,,,,Bahia
2022-07-26,26-07-2022,BA,0,0,2,0,2,2,100.0,0.0,0.0,100.0,,,,,Bahia
2022-07-27,27-07-2022,BA,0,1,1,0,2,2,100.0,0.0,50.0,50.0,,,,,Bahia
2021-12-01,01-12-2021,CE,0,0,0,4,4,0,0.0,0.0,0.0,0.0,,,,,Ceará
2021-12-02,02-12-2021,CE,0,0,0,2,2,0,0.0,0.0,0.0,0.0,,,,,Ceará
2021-12-03,03-12-2021,CE,0,0,0,2,2,0,0.0,0.0,0.0,0.0,,,,,Ceará
2021-12-04,04-12-2021,CE,0,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceará
2021-12-05,05-12-2021,CE,0,0,0,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceará
2021-12-06,06-12-2021,CE,0,0,0,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceará
2021-12-07,07-12-2021,CE,0,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceará
2021-12-08,08-12-2021,CE,0,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceará
2021-12-09,09-12-2021,CE,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceará
2021-12-10,10-12-2021,CE,0,0,0,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceará
2021-12-12,12-12-2021,CE,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceará
2021-12-13,13-12-2021,CE,0,0,0,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceará
2021-12-14,14-12-2021,CE,0,0,0,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceará
2021-12-15,15-12-2021,CE,0,0,0,3,3,0,0.0,0.0,0.0,0.0,2.9,2.9,0.0,0.0,Ceará
2021-12-16,16-12-2021,CE,0,0,0,1,1,0,0.0,0.0,0.0,0.0,4.9,4.9,0.0,0.0,Ceará
2021-12-17,17-12-2021,CE,0,0,0,12,12,0,0.0,0.0,0.0,0.0,13.5,13.5,0.0,0.0,Ceará
2021-12-20,20-12-2021,CE,1,0,0,4,5,1,20.0,20.0,0.0,0.0,19.2,19.2,0.0,0.0,Ceará
2021-12-21,21-12-2021,CE,2,0,0,12,14,2,14.3,14.3,0.0,0.0,23.9,23.9,0.0,0.0,Ceará
2021-12-22,22-12-2021,CE,3,0,0,2,5,3,60.0,60.0,0.0,0.0,34.7,34.7,0.0,0.0,Ceará
2021-12-23,23-12-2021,CE,4,0,0,6,10,4,40.0,40.0,0.0,0.0,48.9,48.9,0.0,0.0,Ceará
2021-12-24,24-12-2021,CE,1,0,0,2,3,1,33.3,33.3,0.0,0.0,57.5,57.5,0.0,0.0,Ceará
2021-12-25,25-12-2021,CE,3,0,0,1,4,3,75.0,75.0,0.0,0.0,67.1,67.1,0.0,0.0,Ceará
2021-12-26,26-12-2021,CE,3,0,0,0,3,3,100.0,100.0,0.0,0.0,69.0,69.0,0.0,0.0,Ceará
2021-12-27,27-12-2021,CE,12,0,0,3,15,12,80.0,80.0,0.0,0.0,74.3,74.3,0.0,0.0,Ceará
2021-12-28,28-12-2021,CE,22,0,0,5,27,22,81.5,81.5,0.0,0.0,80.2,80.2,0.0,0.0,Ceará
2021-12-29,29-12-2021,CE,25,0,0,9,34,25,73.5,73.5,0.0,0.0,83.8,82.6,1.2,0.0,Ceará
2021-12-30,30-12-2021,CE,13,0,0,4,17,13,76.5,76.5,0.0,0.0,83.8,81.6,2.1,0.0,Ceará
2021-12-31,31-12-2021,CE,6,0,0,2,8,6,75.0,75.0,0.0,0.0,86.6,84.3,2.4,0.0,Ceará
2022-01-01,01-01-2022,CE,11,1,0,0,12,12,100.0,91.7,8.3,0.0,89.3,86.9,2.4,0.0,Ceará
2022-01-02,02-01-2022,CE,14,1,0,0,15,15,100.0,93.3,6.7,0.0,93.1,90.3,2.8,0.0,Ceará
2022-01-03,03-01-2022,CE,61,1,0,0,62,62,100.0,98.4,1.6,0.0,96.4,93.6,2.9,0.0,Ceará
2022-01-04,04-01-2022,CE,110,0,0,0,110,110,100.0,100.0,0.0,0.0,100.0,97.0,3.0,0.0,Ceará
2022-01-05,05-01-2022,CE,174,5,0,0,179,179,100.0,97.2,2.8,0.0,100.0,97.3,2.7,0.0,Ceará
2022-01-06,06-01-2022,CE,166,1,0,0,167,167,100.0,99.4,0.6,0.0,100.0,97.9,2.1,0.0,Ceará
2022-01-07,07-01-2022,CE,151,2,0,0,153,153,100.0,98.7,1.3,0.0,100.0,97.9,2.1,0.0,Ceará
2022-01-08,08-01-2022,CE,33,2,0,0,35,35,100.0,94.3,5.7,0.0,100.0,97.7,2.3,0.0,Ceará
2022-01-09,09-01-2022,CE,34,1,0,0,35,35,100.0,97.1,2.9,0.0,100.0,97.8,2.2,0.0,Ceará
2022-01-10,10-01-2022,CE,341,5,0,0,346,346,100.0,98.6,1.4,0.0,100.0,97.9,2.1,0.0,Ceará
2022-01-11,11-01-2022,CE,352,4,0,0,356,356,100.0,98.9,1.1,0.0,100.0,97.6,2.4,0.0,Ceará
2022-01-12,12-01-2022,CE,321,7,0,0,328,328,100.0,97.9,2.1,0.0,100.0,98.4,1.6,0.0,Ceará
2022-01-13,13-01-2022,CE,273,1,0,0,274,274,100.0,99.6,0.4,0.0,100.0,98.9,1.1,0.0,Ceará
2022-01-14,14-01-2022,CE,542,17,0,0,559,559,100.0,97.0,3.0,0.0,100.0,99.0,1.0,0.0,Ceará
2022-01-15,15-01-2022,CE,43,0,0,0,43,43,100.0,100.0,0.0,0.0,100.0,99.1,0.9,0.0,Ceará
2022-01-17,17-01-2022,CE,372,0,0,0,372,372,100.0,100.0,0.0,0.0,100.0,99.2,0.8,0.0,Ceará
2022-01-18,18-01-2022,CE,403,2,0,0,405,405,100.0,99.5,0.5,0.0,100.0,98.7,1.3,0.0,Ceará
2022-01-19,19-01-2022,CE,454,1,0,0,455,455,100.0,99.8,0.2,0.0,100.0,98.9,1.1,0.0,Ceará
2022-01-20,20-01-2022,CE,305,5,0,0,310,310,100.0,98.4,1.6,0.0,100.0,97.8,2.2,0.0,Ceará
2022-01-21,21-01-2022,CE,419,15,0,0,434,434,100.0,96.5,3.5,0.0,100.0,96.8,3.2,0.0,Ceará
2022-01-22,22-01-2022,CE,109,2,0,0,111,111,100.0,98.2,1.8,0.0,100.0,96.9,3.1,0.0,Ceará
2022-01-23,23-01-2022,CE,36,3,0,0,39,39,100.0,92.3,7.7,0.0,100.0,96.5,3.5,0.0,Ceará
2022-01-24,24-01-2022,CE,225,17,0,0,242,242,100.0,93.0,7.0,0.0,100.0,93.4,6.6,0.0,Ceará
2022-01-25,25-01-2022,CE,184,0,0,0,184,184,100.0,100.0,0.0,0.0,100.0,93.2,6.8,0.0,Ceará
2022-01-26,26-01-2022,CE,335,10,0,0,345,345,100.0,97.1,2.9,0.0,100.0,93.4,6.6,0.0,Ceará
2022-01-27,27-01-2022,CE,49,15,0,0,64,64,100.0,76.6,23.4,0.0,100.0,94.4,5.6,0.0,Ceará
2022-01-28,28-01-2022,CE,369,18,0,0,387,387,100.0,95.3,4.7,0.0,100.0,95.4,4.6,0.0,Ceará
2022-01-29,29-01-2022,CE,344,2,0,0,346,346,100.0,99.4,0.6,0.0,100.0,95.4,4.6,0.0,Ceará
2022-01-30,30-01-2022,CE,216,1,0,0,217,217,100.0,99.5,0.5,0.0,100.0,95.6,4.4,0.0,Ceará
2022-01-31,31-01-2022,CE,297,0,0,0,297,297,100.0,100.0,0.0,0.0,100.0,99.0,1.0,0.0,Ceará
2022-02-01,01-02-2022,CE,78,0,0,0,78,78,100.0,100.0,0.0,0.0,100.0,99.6,0.4,0.0,Ceará
2022-02-02,02-02-2022,CE,70,1,0,0,71,71,100.0,98.6,1.4,0.0,100.0,99.7,0.3,0.0,Ceará
2022-02-03,03-02-2022,CE,131,0,0,0,131,131,100.0,100.0,0.0,0.0,100.0,99.8,0.2,0.0,Ceará
2022-02-04,04-02-2022,CE,116,0,0,0,116,116,100.0,100.0,0.0,0.0,100.0,99.8,0.2,0.0,Ceará
2022-02-05,05-02-2022,CE,67,0,0,0,67,67,100.0,100.0,0.0,0.0,100.0,99.8,0.2,0.0,Ceará
2022-02-06,06-02-2022,CE,11,0,0,0,11,11,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-02-07,07-02-2022,CE,50,0,0,0,50,50,100.0,100.0,0.0,0.0,100.0,99.8,0.2,0.0,Ceará
2022-02-08,08-02-2022,CE,32,0,0,0,32,32,100.0,100.0,0.0,0.0,100.0,99.6,0.4,0.0,Ceará
2022-02-09,09-02-2022,CE,72,0,0,0,72,72,100.0,100.0,0.0,0.0,100.0,99.6,0.4,0.0,Ceará
2022-02-10,10-02-2022,CE,62,1,0,0,63,63,100.0,98.4,1.6,0.0,100.0,99.6,0.4,0.0,Ceará
2022-02-11,11-02-2022,CE,102,1,0,0,103,103,100.0,99.0,1.0,0.0,100.0,99.6,0.4,0.0,Ceará
2022-02-12,12-02-2022,CE,11,0,0,0,11,11,100.0,100.0,0.0,0.0,100.0,99.6,0.4,0.0,Ceará
2022-02-13,13-02-2022,CE,13,0,0,0,13,13,100.0,100.0,0.0,0.0,100.0,99.6,0.4,0.0,Ceará
2022-02-14,14-02-2022,CE,74,0,0,0,74,74,100.0,100.0,0.0,0.0,100.0,99.9,0.1,0.0,Ceará
2022-02-15,15-02-2022,CE,37,0,0,0,37,37,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-02-16,16-02-2022,CE,23,0,0,0,23,23,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-02-17,17-02-2022,CE,26,0,0,0,26,26,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-02-18,18-02-2022,CE,37,0,0,0,37,37,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-02-20,20-02-2022,CE,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-02-21,21-02-2022,CE,36,0,0,0,36,36,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-02-22,22-02-2022,CE,48,0,0,0,48,48,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-02-23,23-02-2022,CE,19,0,0,0,19,19,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-02-24,24-02-2022,CE,22,0,0,0,22,22,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-02-25,25-02-2022,CE,23,0,0,0,23,23,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-02-26,26-02-2022,CE,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-02-28,28-02-2022,CE,3,0,0,0,3,3,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-01,01-03-2022,CE,7,0,0,0,7,7,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-02,02-03-2022,CE,18,0,0,0,18,18,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-03,03-03-2022,CE,12,0,0,0,12,12,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-04,04-03-2022,CE,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-05,05-03-2022,CE,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-07,07-03-2022,CE,7,0,0,0,7,7,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-08,08-03-2022,CE,7,0,0,0,7,7,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-09,09-03-2022,CE,7,0,0,0,7,7,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-10,10-03-2022,CE,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-11,11-03-2022,CE,5,0,0,0,5,5,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-13,13-03-2022,CE,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-14,14-03-2022,CE,9,0,0,0,9,9,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-15,15-03-2022,CE,5,0,0,0,5,5,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-17,17-03-2022,CE,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-18,18-03-2022,CE,3,0,0,0,3,3,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-19,19-03-2022,CE,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-20,20-03-2022,CE,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-21,21-03-2022,CE,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-22,22-03-2022,CE,7,0,0,0,7,7,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-23,23-03-2022,CE,3,0,0,0,3,3,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-24,24-03-2022,CE,5,0,0,0,5,5,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-25,25-03-2022,CE,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-26,26-03-2022,CE,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-27,27-03-2022,CE,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-29,29-03-2022,CE,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-30,30-03-2022,CE,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-03-31,31-03-2022,CE,4,0,0,0,4,4,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-04-02,02-04-2022,CE,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Ceará
2022-04-06,06-04-2022,CE,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,85.7,14.3,0.0,Ceará
2022-04-08,08-04-2022,CE,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,71.4,21.4,7.1,Ceará
2022-04-20,20-04-2022,CE,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,57.1,28.6,14.3,Ceará
2022-05-05,05-05-2022,CE,0,1,0,0,1,1,100.0,0.0,100.0,0.0,100.0,42.9,42.9,14.3,Ceará
2022-05-13,13-05-2022,CE,0,1,1,0,2,2,100.0,0.0,50.0,50.0,100.0,28.6,57.1,14.3,Ceará
2022-05-18,18-05-2022,CE,0,1,1,0,2,2,100.0,0.0,50.0,50.0,100.0,14.3,71.4,14.3,Ceará
2022-05-19,19-05-2022,CE,0,2,0,0,2,2,100.0,0.0,100.0,0.0,100.0,0.0,85.7,14.3,Ceará
2022-05-21,21-05-2022,CE,0,1,0,0,1,1,100.0,0.0,100.0,0.0,100.0,0.0,82.9,17.1,Ceará
2022-05-25,25-05-2022,CE,0,1,0,0,1,1,100.0,0.0,100.0,0.0,100.0,0.0,75.7,24.3,Ceará
2022-05-26,26-05-2022,CE,0,3,0,0,3,3,100.0,0.0,100.0,0.0,100.0,0.0,68.6,31.4,Ceará
2022-05-27,27-05-2022,CE,0,4,1,0,5,5,100.0,0.0,80.0,20.0,100.0,0.0,54.3,45.7,Ceará
2022-06-05,05-06-2022,CE,0,0,2,0,2,2,100.0,0.0,0.0,100.0,100.0,0.0,40.0,60.0,Ceará
2022-07-05,05-07-2022,CE,0,0,1,0,1,1,100.0,0.0,0.0,100.0,,,,,Ceará
2022-07-11,11-07-2022,CE,0,0,1,0,1,1,100.0,0.0,0.0,100.0,,,,,Ceará
2022-07-15,15-07-2022,CE,0,0,1,0,1,1,100.0,0.0,0.0,100.0,,,,,Ceará
2021-12-24,24-12-2021,DF,2,0,0,0,2,2,100.0,100.0,0.0,0.0,,,,,Distrito Federal
2021-12-25,25-12-2021,DF,1,0,0,0,1,1,100.0,100.0,0.0,0.0,,,,,Distrito Federal
2021-12-26,26-12-2021,DF,3,0,0,1,4,3,75.0,75.0,0.0,0.0,,,,,Distrito Federal
2021-12-27,27-12-2021,DF,13,0,0,3,16,13,81.2,81.2,0.0,0.0,85.0,85.0,0.0,0.0,Distrito Federal
2021-12-28,28-12-2021,DF,1,0,0,1,2,1,50.0,50.0,0.0,0.0,85.0,85.0,0.0,0.0,Distrito Federal
2021-12-29,29-12-2021,DF,8,0,0,1,9,8,88.9,88.9,0.0,0.0,85.0,85.0,0.0,0.0,Distrito Federal
2021-12-30,30-12-2021,DF,5,0,0,0,5,5,100.0,100.0,0.0,0.0,88.6,88.6,0.0,0.0,Distrito Federal
2021-12-31,31-12-2021,DF,4,0,0,0,4,4,100.0,100.0,0.0,0.0,91.3,91.3,0.0,0.0,Distrito Federal
2022-01-01,01-01-2022,DF,2,0,0,0,2,2,100.0,100.0,0.0,0.0,98.4,98.4,0.0,0.0,Distrito Federal
2022-01-03,03-01-2022,DF,3,0,0,0,3,3,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-04,04-01-2022,DF,15,0,0,0,15,15,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-05,05-01-2022,DF,14,0,0,0,14,14,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-06,06-01-2022,DF,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-07,07-01-2022,DF,7,0,0,0,7,7,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-08,08-01-2022,DF,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-09,09-01-2022,DF,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-10,10-01-2022,DF,13,0,0,0,13,13,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-11,11-01-2022,DF,9,0,0,0,9,9,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-12,12-01-2022,DF,4,0,0,0,4,4,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-13,13-01-2022,DF,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-14,14-01-2022,DF,9,0,0,0,9,9,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-15,15-01-2022,DF,3,0,0,0,3,3,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-16,16-01-2022,DF,7,0,0,0,7,7,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-17,17-01-2022,DF,16,0,0,0,16,16,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-18,18-01-2022,DF,16,0,0,0,16,16,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-19,19-01-2022,DF,18,0,0,0,18,18,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-20,20-01-2022,DF,12,0,0,0,12,12,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-21,21-01-2022,DF,23,0,0,0,23,23,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-22,22-01-2022,DF,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-23,23-01-2022,DF,7,0,0,0,7,7,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-24,24-01-2022,DF,18,0,0,0,18,18,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-25,25-01-2022,DF,23,0,0,0,23,23,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-26,26-01-2022,DF,14,0,0,0,14,14,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-27,27-01-2022,DF,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-28,28-01-2022,DF,9,0,0,0,9,9,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-29,29-01-2022,DF,7,0,0,0,7,7,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-30,30-01-2022,DF,5,0,0,0,5,5,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-01-31,31-01-2022,DF,16,0,0,0,16,16,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-01,01-02-2022,DF,13,0,0,0,13,13,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-02,02-02-2022,DF,5,0,0,0,5,5,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-03,03-02-2022,DF,7,0,0,0,7,7,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-04,04-02-2022,DF,28,0,0,0,28,28,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-05,05-02-2022,DF,15,0,0,0,15,15,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-06,06-02-2022,DF,14,0,0,0,14,14,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-07,07-02-2022,DF,9,0,0,0,9,9,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-08,08-02-2022,DF,11,0,0,0,11,11,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-09,09-02-2022,DF,18,0,0,0,18,18,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-10,10-02-2022,DF,19,0,0,0,19,19,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-11,11-02-2022,DF,17,0,0,0,17,17,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-12,12-02-2022,DF,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-13,13-02-2022,DF,10,0,0,0,10,10,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-14,14-02-2022,DF,11,0,0,0,11,11,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-15,15-02-2022,DF,13,0,0,0,13,13,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-16,16-02-2022,DF,12,0,0,0,12,12,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-17,17-02-2022,DF,10,0,0,0,10,10,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-18,18-02-2022,DF,11,0,0,0,11,11,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-19,19-02-2022,DF,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-20,20-02-2022,DF,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-21,21-02-2022,DF,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-22,22-02-2022,DF,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
2022-02-23,23-02-2022,DF,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Distrito Federal
